"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
42,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",231,1,999,0,"nonexistent",14,93444,-361,"4.966",52281
25,"blue-collar","single","basic.9y","no","yes","no","cellular","apr","thu",109,1,999,0,"nonexistent",-18,93075,-471,"1.365",50991
31,"blue-collar","divorced","professional.course","no","yes","no","telephone","may","thu",176,1,999,0,"nonexistent",11,93994,-364,"4.855",5191
31,"services","single","high.school","no","no","no","cellular","jul","thu",61,4,999,0,"nonexistent",14,93918,-427,"4.968",52281
58,"technician","divorced","basic.9y","no","no","no","cellular","nov","thu",178,1,999,0,"nonexistent",-1,932,-42,"4.076",51958
50,"technician","single","university.degree","no","yes","no","cellular","jul","tue",129,4,999,0,"nonexistent",14,93918,-427,"4.961",52281
40,"admin.","single","high.school","no","yes","no","cellular","jul","wed",353,5,999,0,"nonexistent",14,93918,-427,"4.963",52281
28,"technician","single","professional.course","no","yes","no","telephone","may","thu",760,2,999,0,"nonexistent",11,93994,-364,"4.86",5191
47,"admin.","married","university.degree","no","unknown","unknown","telephone","may","wed",106,1,999,0,"nonexistent",11,93994,-364,"4.856",5191
32,"admin.","married","university.degree","no","yes","yes","cellular","aug","mon",71,2,999,0,"nonexistent",14,93444,-361,"4.963",52281
48,"unemployed","married","university.degree","no","yes","no","cellular","jul","tue",812,3,999,0,"nonexistent",14,93918,-427,"4.961",52281
51,"management","married","university.degree","no","yes","no","telephone","may","thu",410,3,999,0,"nonexistent",11,93994,-364,"4.86",5191
35,"entrepreneur","divorced","high.school","no","yes","no","telephone","jun","mon",77,1,999,0,"nonexistent",14,94465,-418,"4.961",52281
26,"services","single","university.degree","no","yes","no","cellular","may","thu",223,1,999,0,"nonexistent",-18,92893,-462,"1.327",50991
29,"housemaid","married","high.school","no","yes","no","cellular","nov","thu",408,1,999,0,"nonexistent",-1,932,-42,"4.076",51958
47,"entrepreneur","married","professional.course","no","no","no","telephone","may","tue",400,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
45,"admin.","divorced","basic.9y","no","no","no","telephone","may","tue",233,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
52,"admin.","single","unknown","unknown","yes","no","cellular","may","wed",147,1,999,0,"nonexistent",-18,92893,-462,"1.334",50991
36,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","tue",221,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
38,"services","single","university.degree","no","no","no","cellular","jul","tue",368,4,999,0,"nonexistent",14,93918,-427,"4.961",52281
35,"technician","married","professional.course","no","yes","no","telephone","jun","thu",108,1,999,0,"nonexistent",14,94465,-418,"4.958",52281
56,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",471,5,999,0,"nonexistent",14,93444,-361,"4.964",52281
35,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",633,2,999,0,"nonexistent",-1,932,-42,"4.076",51958
33,"technician","single","basic.9y","no","yes","no","cellular","jul","thu",144,3,999,0,"nonexistent",14,93918,-427,"4.962",52281
39,"admin.","divorced","university.degree","unknown","no","no","telephone","jun","fri",333,15,999,0,"nonexistent",14,94465,-418,"4.959",52281
32,"admin.","single","high.school","no","yes","yes","cellular","may","tue",209,2,999,0,"nonexistent",-18,92893,-462,"1.291",50991
40,"admin.","married","high.school","no","yes","no","cellular","apr","fri",326,1,999,1,"failure",-18,93075,-471,"1.405",50991
27,"services","married","high.school","no","yes","no","cellular","may","wed",152,1,999,1,"failure",-18,92893,-462,"1.334",50991
36,"entrepreneur","married","basic.6y","unknown","no","no","telephone","jun","wed",125,5,999,0,"nonexistent",14,94465,-418,"4.864",52281
31,"unemployed","single","basic.4y","no","no","no","cellular","nov","fri",12,8,999,0,"nonexistent",-1,932,-42,"4.021",51958
32,"technician","single","high.school","no","no","no","cellular","aug","tue",162,10,999,0,"nonexistent",14,93444,-361,"4.965",52281
29,"blue-collar","married","basic.6y","no","no","no","cellular","may","thu",102,1,999,0,"nonexistent",-18,92893,-462,"1.327",50991
32,"admin.","single","university.degree","no","no","no","cellular","jul","thu",79,1,999,0,"nonexistent",14,93918,-427,"4.958",52281
44,"blue-collar","married","professional.course","unknown","yes","no","telephone","jun","wed",43,1,999,0,"nonexistent",14,94465,-418,"4.958",52281
48,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","tue",97,5,999,0,"nonexistent",14,93918,-427,"4.961",52281
39,"admin.","single","high.school","no","no","no","telephone","nov","thu",51,1,999,0,"nonexistent",-1,932,-42,"4.245",51958
42,"technician","married","university.degree","no","yes","no","cellular","aug","fri",103,5,999,0,"nonexistent",14,93444,-361,"4.966",52281
37,"unemployed","single","university.degree","no","no","no","cellular","jun","fri",249,2,999,0,"nonexistent",-17,94055,-398,"0.748",49916
36,"blue-collar","divorced","basic.9y","no","yes","no","cellular","may","wed",155,1,999,0,"nonexistent",-18,92893,-462,"1.281",50991
40,"admin.","single","high.school","no","no","no","cellular","jul","wed",282,2,999,0,"nonexistent",14,93918,-427,"4.957",52281
47,"blue-collar","married","unknown","unknown","yes","no","cellular","aug","thu",227,3,999,0,"nonexistent",14,93444,-361,"4.964",52281
30,"housemaid","married","university.degree","no","yes","no","cellular","aug","wed",195,7,999,0,"nonexistent",14,93444,-361,"4.964",52281
56,"technician","single","professional.course","no","yes","no","cellular","nov","tue",116,6,999,0,"nonexistent",-1,932,-42,"4.153",51958
48,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",286,1,999,0,"nonexistent",14,93444,-361,"4.965",52281
50,"technician","married","high.school","no","no","no","cellular","jul","thu",190,1,999,0,"nonexistent",14,93918,-427,"4.968",52281
52,"services","divorced","basic.6y","no","no","no","telephone","may","tue",393,1,999,0,"nonexistent",11,93994,-364,"4.857",5191
31,"technician","married","professional.course","no","yes","no","cellular","apr","thu",160,1,999,0,"nonexistent",-18,93075,-471,"1.365",50991
40,"blue-collar","married","basic.4y","no","yes","no","cellular","may","thu",681,6,999,0,"nonexistent",-18,92893,-462,"1.27",50991
34,"blue-collar","married","high.school","no","yes","no","telephone","jun","wed",42,2,999,0,"nonexistent",14,94465,-418,"4.959",52281
33,"admin.","divorced","basic.9y","no","no","no","telephone","may","fri",93,1,999,0,"nonexistent",11,93994,-364,"4.855",5191
36,"blue-collar","single","basic.9y","no","no","no","telephone","may","thu",104,1,999,0,"nonexistent",11,93994,-364,"4.86",5191
49,"blue-collar","single","basic.6y","no","yes","no","telephone","may","wed",148,4,999,0,"nonexistent",11,93994,-364,"4.856",5191
26,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",120,3,999,0,"nonexistent",14,93918,-427,"4.958",52281
49,"technician","married","university.degree","no","no","no","cellular","jul","mon",147,15,999,0,"nonexistent",14,93918,-427,"4.962",52281
47,"self-employed","married","basic.9y","no","yes","no","cellular","aug","fri",146,1,999,0,"nonexistent",14,93444,-361,"4.966",52281
53,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","wed",453,1,999,0,"nonexistent",14,94465,-418,"4.959",52281
42,"services","single","high.school","no","yes","no","cellular","may","mon",7,5,999,2,"failure",-18,92893,-462,"1.299",50991
50,"blue-collar","married","basic.4y","no","no","no","cellular","may","fri",67,1,999,1,"failure",-18,92893,-462,"1.25",50991
47,"services","divorced","high.school","no","no","no","telephone","may","wed",421,1,999,0,"nonexistent",11,93994,-364,"4.856",5191
32,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",197,1,999,0,"nonexistent",11,93994,-364,"4.864",5191
47,"management","married","basic.4y","unknown","no","no","cellular","nov","wed",57,1,999,0,"nonexistent",-1,932,-42,"4.12",51958
47,"technician","married","university.degree","no","no","no","cellular","nov","wed",258,1,999,1,"failure",-1,932,-42,"4.12",51958
38,"management","married","basic.6y","unknown","yes","no","telephone","jun","mon",166,3,999,0,"nonexistent",14,94465,-418,"4.961",52281
32,"admin.","married","university.degree","no","no","no","cellular","nov","thu",165,4,999,0,"nonexistent",-1,932,-42,"4.076",51958
54,"self-employed","married","basic.9y","no","yes","no","cellular","nov","tue",139,4,999,1,"failure",-1,932,-42,"4.153",51958
54,"admin.","married","high.school","no","no","no","cellular","apr","mon",220,1,12,1,"success",-18,93749,-346,"0.643",50087
51,"technician","divorced","unknown","unknown","no","no","telephone","jul","fri",511,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
26,"services","single","high.school","no","yes","no","cellular","may","mon",274,1,999,0,"nonexistent",-18,92893,-462,"1.299",50991
44,"admin.","married","high.school","no","yes","no","cellular","may","wed",150,3,999,2,"failure",-18,92893,-462,"1.281",50991
32,"services","married","high.school","no","no","no","telephone","may","fri",213,2,999,0,"nonexistent",11,93994,-364,"4.855",5191
57,"blue-collar","married","basic.4y","unknown","no","yes","cellular","jul","fri",77,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
46,"housemaid","married","basic.9y","no","no","no","telephone","may","tue",165,2,999,0,"nonexistent",11,93994,-364,"4.856",5191
36,"services","married","high.school","unknown","yes","no","telephone","may","fri",47,1,999,0,"nonexistent",11,93994,-364,"4.859",5191
49,"technician","married","high.school","no","no","no","cellular","aug","mon",298,6,999,0,"nonexistent",14,93444,-361,"4.963",52281
42,"admin.","married","professional.course","no","yes","yes","cellular","may","mon",172,2,999,0,"nonexistent",-18,92893,-462,"1.354",50991
34,"admin.","married","high.school","no","yes","no","cellular","aug","tue",228,5,999,0,"nonexistent",14,93444,-361,"4.966",52281
33,"services","married","high.school","no","no","no","cellular","nov","wed",581,2,999,0,"nonexistent",-1,932,-42,"4.12",51958
25,"blue-collar","single","basic.6y","unknown","yes","no","cellular","may","fri",109,5,999,0,"nonexistent",-18,92893,-462,"1.25",50991
27,"admin.","single","high.school","unknown","no","no","telephone","may","thu",75,1,999,0,"nonexistent",11,93994,-364,"4.86",5191
27,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","thu",402,1,999,0,"nonexistent",14,93918,-427,"4.963",52281
42,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","thu",367,2,999,0,"nonexistent",14,93918,-427,"4.968",52281
36,"admin.","married","high.school","unknown","yes","no","cellular","may","mon",284,2,999,1,"failure",-18,92893,-462,"1.244",50991
34,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",103,4,999,0,"nonexistent",14,93444,-361,"4.963",52281
55,"admin.","married","high.school","no","yes","no","cellular","nov","tue",106,1,999,0,"nonexistent",-1,932,-42,"4.153",51958
41,"technician","married","professional.course","no","no","no","cellular","apr","fri",219,1,999,0,"nonexistent",-18,93075,-471,"1.405",50991
30,"blue-collar","single","basic.6y","unknown","yes","no","telephone","jun","fri",169,2,999,0,"nonexistent",14,94465,-418,"4.947",52281
41,"technician","married","university.degree","no","yes","yes","cellular","aug","thu",462,4,999,0,"nonexistent",14,93444,-361,"4.963",52281
33,"admin.","single","high.school","no","yes","no","cellular","nov","wed",222,1,999,0,"nonexistent",-1,932,-42,"4.12",51958
47,"self-employed","married","university.degree","no","no","yes","cellular","jul","mon",83,4,999,0,"nonexistent",14,93918,-427,"4.962",52281
47,"management","married","high.school","no","no","no","cellular","aug","thu",3422,1,999,0,"nonexistent",14,93444,-361,"4.968",52281
36,"technician","married","professional.course","no","no","no","telephone","jun","fri",206,2,999,0,"nonexistent",14,94465,-418,"4.959",52281
41,"admin.","single","university.degree","no","yes","yes","telephone","dec","thu",273,1,999,1,"failure",-3,92713,-33,"0.707",50235
50,"admin.","divorced","high.school","unknown","no","yes","cellular","aug","wed",359,1,999,0,"nonexistent",14,93444,-361,"4.967",52281
58,"entrepreneur","married","basic.4y","no","no","no","cellular","nov","mon",104,2,999,0,"nonexistent",-1,932,-42,"4.191",51958
47,"unknown","married","unknown","unknown","no","no","telephone","may","fri",147,1,999,0,"nonexistent",11,93994,-364,"4.864",5191
26,"blue-collar","married","basic.9y","no","yes","no","cellular","may","wed",209,1,999,0,"nonexistent",-18,92893,-462,"1.334",50991
29,"technician","single","university.degree","no","no","yes","cellular","apr","mon",222,1,999,0,"nonexistent",-18,93075,-471,"1.405",50991
70,"retired","married","basic.4y","no","no","no","cellular","apr","wed",86,1,999,0,"nonexistent",-18,93075,-471,"1.415",50991
42,"admin.","married","university.degree","no","yes","no","telephone","may","tue",254,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
34,"technician","single","university.degree","no","yes","yes","cellular","jul","tue",113,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
44,"admin.","divorced","high.school","no","yes","no","cellular","aug","mon",99,2,999,0,"nonexistent",14,93444,-361,"4.97",52281
33,"technician","divorced","professional.course","no","no","no","telephone","jun","thu",26,5,999,0,"nonexistent",14,94465,-418,"4.961",52281
32,"technician","single","university.degree","no","yes","no","telephone","jun","tue",45,2,999,0,"nonexistent",14,94465,-418,"4.961",52281
35,"blue-collar","single","high.school","unknown","yes","no","cellular","jul","wed",60,5,999,0,"nonexistent",14,93918,-427,"4.957",52281
59,"management","married","university.degree","no","yes","no","cellular","aug","tue",92,2,999,0,"nonexistent",14,93444,-361,"4.965",52281
57,"self-employed","married","basic.4y","no","no","no","telephone","jun","wed",162,3,999,0,"nonexistent",14,94465,-418,"4.959",52281
30,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","fri",166,1,999,0,"nonexistent",14,93918,-427,"4.963",52281
46,"technician","married","professional.course","no","no","no","telephone","jun","fri",215,1,999,1,"failure",-29,92963,-408,"1.268",50762
35,"housemaid","divorced","basic.9y","no","yes","no","cellular","nov","wed",69,1,999,0,"nonexistent",-1,932,-42,"4.12",51958
26,"admin.","single","high.school","no","no","no","telephone","jun","wed",72,1,999,0,"nonexistent",14,94465,-418,"4.962",52281
42,"entrepreneur","single","university.degree","no","yes","no","telephone","may","thu",204,1,999,0,"nonexistent",11,93994,-364,"4.855",5191
31,"entrepreneur","single","high.school","no","no","no","cellular","nov","thu",189,1,999,0,"nonexistent",-1,932,-42,"4.076",51958
40,"admin.","divorced","high.school","no","yes","yes","telephone","sep","wed",21,1,999,1,"failure",-11,94199,-375,"0.886",49636
45,"technician","married","professional.course","no","no","no","telephone","may","thu",455,2,999,0,"nonexistent",11,93994,-364,"4.86",5191
